id_data_diri,id_user,nama,nik,jenis_kelamin,tanggal_lahir,id_lokasi,created_at,updated_at
215,215,Ratna Suryanto,3302034911110215,PEREMPUAN,2011-11-09,173,2026-05-08 01:53:33,2026-05-08 01:53:33
216,216,Ahmad Suryanto,3302032202200216,LAKI_LAKI,2020-02-22,77,2026-05-08 01:53:33,2026-05-08 01:53:33
217,217,Hendra Ramadhan,3302031602970217,LAKI_LAKI,1997-02-16,186,2026-05-08 01:53:33,2026-05-08 01:53:33
218,218,Intan Permadi,3302034206810218,PEREMPUAN,1981-06-02,199,2026-05-08 01:53:33,2026-05-08 01:53:33
219,219,Maya Nugroho,3302036110740219,PEREMPUAN,1974-10-21,158,2026-05-08 01:53:33,2026-05-08 01:53:33
220,220,Prasetyo Wijaya,3302031007110220,LAKI_LAKI,2011-07-10,68,2026-05-08 01:53:33,2026-05-08 01:53:33
221,221,Joko Wibowo,3302032811740221,LAKI_LAKI,1974-11-28,140,2026-05-08 01:53:33,2026-05-08 01:53:33
222,222,Andi Susanto,3302032601960222,LAKI_LAKI,1996-01-26,231,2026-05-08 01:53:33,2026-05-08 01:53:33
223,223,Rina Ramadhan,3302035806750223,PEREMPUAN,1975-06-18,227,2026-05-08 01:53:33,2026-05-08 01:53:33
224,224,Prasetyo Nugroho,3302032505880224,LAKI_LAKI,1988-05-25,198,2026-05-08 01:53:33,2026-05-08 01:53:33
225,225,Ayu Nugroho,3302036803820225,PEREMPUAN,1982-03-28,132,2026-05-08 01:53:33,2026-05-08 01:53:33
226,226,Kartika Maulana,3302037107700226,PEREMPUAN,1970-07-31,231,2026-05-08 01:53:33,2026-05-08 01:53:33
227,227,Dwi Prasetyo,3302031604800227,LAKI_LAKI,1980-04-16,94,2026-05-08 01:53:33,2026-05-08 01:53:33
228,228,Eko Kurniawan,3302032008160228,LAKI_LAKI,2016-08-20,107,2026-05-08 01:53:33,2026-05-08 01:53:33
229,229,Ahmad Cahyono,3302030207120229,LAKI_LAKI,2012-07-02,168,2026-05-08 01:53:33,2026-05-08 01:53:33
230,230,Rina Wati,3302036912740230,PEREMPUAN,1974-12-29,158,2026-05-08 01:53:33,2026-05-08 01:53:33
231,231,Ayu Permadi,3302034607860231,PEREMPUAN,1986-07-06,121,2026-05-08 01:53:33,2026-05-08 01:53:33
232,232,Ratna Nugroho,3302035901810232,PEREMPUAN,1981-01-19,217,2026-05-08 01:53:33,2026-05-08 01:53:33
233,233,Fajar Kurniawan,3302033107860233,LAKI_LAKI,1986-07-31,98,2026-05-08 01:53:33,2026-05-08 01:53:33
234,234,Rangga Wati,3302031909120234,LAKI_LAKI,2012-09-19,129,2026-05-08 01:53:33,2026-05-08 01:53:33
235,235,Rangga Handayani,3302032710220235,LAKI_LAKI,2022-10-27,225,2026-05-08 01:53:33,2026-05-08 01:53:33
236,236,Maya Wibowo,3302034402050236,PEREMPUAN,2005-02-04,173,2026-05-08 01:53:33,2026-05-08 01:53:33
237,237,Fitri Prasetyo,3302035102080237,PEREMPUAN,2008-02-11,127,2026-05-08 01:53:33,2026-05-08 01:53:33
238,238,Rahayu Purnomo,3302035110800238,PEREMPUAN,1980-10-11,57,2026-05-08 01:53:33,2026-05-08 01:53:33
239,239,Intan Wijaya,3302036101730239,PEREMPUAN,1973-01-21,65,2026-05-08 01:53:33,2026-05-08 01:53:33
240,240,Retno Wijaya,3302034107820240,PEREMPUAN,1982-07-01,125,2026-05-08 01:53:33,2026-05-08 01:53:33
241,241,Arif Cahyono,3302031503840241,LAKI_LAKI,1984-03-15,183,2026-05-08 01:53:33,2026-05-08 01:53:33
242,242,Prasetyo Purnomo,3302031804010242,LAKI_LAKI,2001-04-18,186,2026-05-08 01:53:33,2026-05-08 01:53:33
243,243,Fajar Handayani,3302032708850243,LAKI_LAKI,1985-08-27,222,2026-05-08 01:53:33,2026-05-08 01:53:33
244,244,Fitri Utami,3302036303110244,PEREMPUAN,2011-03-23,250,2026-05-08 01:53:33,2026-05-08 01:53:33
245,245,Sri Susanto,3302034505050245,PEREMPUAN,2005-05-05,151,2026-05-08 01:53:33,2026-05-08 01:53:33
246,246,Anisa Ramadhan,3302034905240246,PEREMPUAN,2024-05-09,236,2026-05-08 01:53:33,2026-05-08 01:53:33
247,247,Lestari Ramadhan,3302035108810247,PEREMPUAN,1981-08-11,203,2026-05-08 01:53:33,2026-05-08 01:53:33
248,248,Intan Purnomo,3302034906220248,PEREMPUAN,2022-06-09,72,2026-05-08 01:53:33,2026-05-08 01:53:33
249,249,Agus Kurniawan,3302032508720249,LAKI_LAKI,1972-08-25,79,2026-05-08 01:53:33,2026-05-08 01:53:33
250,250,Rangga Lestari,3302032210140250,LAKI_LAKI,2014-10-22,249,2026-05-08 01:53:33,2026-05-08 01:53:33
251,251,Eko Hidayat,3302032503910251,LAKI_LAKI,1991-03-25,241,2026-05-08 01:53:33,2026-05-08 01:53:33
252,252,Sri Santoso,3302034809070252,PEREMPUAN,2007-09-08,211,2026-05-08 01:53:33,2026-05-08 01:53:33
253,253,Dewi Saputra,3302034904800253,PEREMPUAN,1980-04-09,168,2026-05-08 01:53:33,2026-05-08 01:53:33
254,254,Siti Hidayat,3302037105240254,PEREMPUAN,2024-05-31,137,2026-05-08 01:53:33,2026-05-08 01:53:33
255,255,Bagus Nugroho,3302033004100255,LAKI_LAKI,2010-04-30,218,2026-05-08 01:53:33,2026-05-08 01:53:33
256,256,Joko Susanto,3302032407870256,LAKI_LAKI,1987-07-24,167,2026-05-08 01:53:33,2026-05-08 01:53:33
257,257,Nur Hidayat,3302036603900257,PEREMPUAN,1990-03-26,166,2026-05-08 01:53:33,2026-05-08 01:53:33
258,258,Andi Prasetyo,3302031909770258,LAKI_LAKI,1977-09-19,216,2026-05-08 01:53:33,2026-05-08 01:53:33
259,259,Budi Nugroho,3302030504880259,LAKI_LAKI,1988-04-05,56,2026-05-08 01:53:33,2026-05-08 01:53:33
260,260,Rahayu Permadi,3302035008060260,PEREMPUAN,2006-08-10,73,2026-05-08 01:53:33,2026-05-08 01:53:33
261,261,Ningsih Susanto,3302035708860261,PEREMPUAN,1986-08-17,103,2026-05-08 01:53:33,2026-05-08 01:53:33
262,262,Rangga Cahyono,3302030303210262,LAKI_LAKI,2021-03-03,145,2026-05-08 01:53:33,2026-05-08 01:53:33
263,263,Fitri Saputra,3302035502200263,PEREMPUAN,2020-02-15,167,2026-05-08 01:53:33,2026-05-08 01:53:33
264,264,Sri Ramadhan,3302036909030264,PEREMPUAN,2003-09-29,75,2026-05-08 01:53:33,2026-05-08 01:53:33
265,265,Bayu Wibowo,3302032805160265,LAKI_LAKI,2016-05-28,85,2026-05-08 01:53:33,2026-05-08 01:53:33
266,266,Dewi Maulana,3302034809900266,PEREMPUAN,1990-09-08,193,2026-05-08 01:53:33,2026-05-08 01:53:33
267,267,Ayu Wati,3302034901720267,PEREMPUAN,1972-01-09,119,2026-05-08 01:53:33,2026-05-08 01:53:33
268,268,Sri Hidayat,3302034902020268,PEREMPUAN,2002-02-09,128,2026-05-08 01:53:33,2026-05-08 01:53:33
269,269,Andi Kurniawan,3302031112170269,LAKI_LAKI,2017-12-11,187,2026-05-08 01:53:33,2026-05-08 01:53:33
270,270,Intan Santoso,3302036510050270,PEREMPUAN,2005-10-25,194,2026-05-08 01:53:33,2026-05-08 01:53:33
271,271,Rangga Utami,3302031404220271,LAKI_LAKI,2022-04-14,222,2026-05-08 01:53:33,2026-05-08 01:53:33
272,272,Yoga Suryanto,3302032311720272,LAKI_LAKI,1972-11-23,121,2026-05-08 01:53:33,2026-05-08 01:53:33
273,273,Budi Nugroho,3302030601000273,LAKI_LAKI,2000-01-06,107,2026-05-08 01:53:33,2026-05-08 01:53:33
274,274,Ayu Susanto,3302034508750274,PEREMPUAN,1975-08-05,73,2026-05-08 01:53:33,2026-05-08 01:53:33
275,275,Dwi Suryanto,3302031001010275,LAKI_LAKI,2001-01-10,208,2026-05-08 01:53:33,2026-05-08 01:53:33
276,276,Rangga Nugroho,3302032206190276,LAKI_LAKI,2019-06-22,124,2026-05-08 01:53:33,2026-05-08 01:53:33
277,277,Budi Susanto,3302030305790277,LAKI_LAKI,1979-05-03,184,2026-05-08 01:53:33,2026-05-08 01:53:33
278,278,Wahyu Susanto,3302030406010278,LAKI_LAKI,2001-06-04,132,2026-05-08 01:53:33,2026-05-08 01:53:33
279,279,Budi Prasetyo,3302030412710279,LAKI_LAKI,1971-12-04,105,2026-05-08 01:53:33,2026-05-08 01:53:33
280,280,Tri Susanto,3302035608710280,PEREMPUAN,1971-08-16,68,2026-05-08 01:53:33,2026-05-08 01:53:33
281,281,Fitri Suryanto,3302034511030281,PEREMPUAN,2003-11-05,234,2026-05-08 01:53:33,2026-05-08 01:53:33
282,282,Fitri Wibowo,3302036104190282,PEREMPUAN,2019-04-21,167,2026-05-08 01:53:33,2026-05-08 01:53:33
283,283,Arif Setiawan,3302032812020283,LAKI_LAKI,2002-12-28,142,2026-05-08 01:53:33,2026-05-08 01:53:33
284,284,Ayu Kurniawan,3302035403750284,PEREMPUAN,1975-03-14,78,2026-05-08 01:53:33,2026-05-08 01:53:33
285,285,Wahyu Permadi,3302031805900285,LAKI_LAKI,1990-05-18,200,2026-05-08 01:53:33,2026-05-08 01:53:33
286,286,Hendra Santoso,3302030405710286,LAKI_LAKI,1971-05-04,74,2026-05-08 01:53:33,2026-05-08 01:53:33
287,287,Dimas Hidayat,3302031505810287,LAKI_LAKI,1981-05-15,127,2026-05-08 01:53:33,2026-05-08 01:53:33
288,288,Arif Maulana,3302030803980288,LAKI_LAKI,1998-03-08,222,2026-05-08 01:53:33,2026-05-08 01:53:33
289,289,Fajar Maulana,3302032603960289,LAKI_LAKI,1996-03-26,156,2026-05-08 01:53:33,2026-05-08 01:53:33
290,290,Sri Saputra,3302036412800290,PEREMPUAN,1980-12-24,119,2026-05-08 01:53:33,2026-05-08 01:53:33
291,291,Arif Kurniawan,3302032705140291,LAKI_LAKI,2014-05-27,168,2026-05-08 01:53:33,2026-05-08 01:53:33
292,292,Tri Wati,3302034212020292,PEREMPUAN,2002-12-02,222,2026-05-08 01:53:33,2026-05-08 01:53:33
293,293,Joko Lestari,3302030704170293,LAKI_LAKI,2017-04-07,233,2026-05-08 01:53:33,2026-05-08 01:53:33
294,294,Arif Suryanto,3302030511740294,LAKI_LAKI,1974-11-05,235,2026-05-08 01:53:33,2026-05-08 01:53:33
295,295,Sri Setiawan,3302034602950295,PEREMPUAN,1995-02-06,90,2026-05-08 01:53:33,2026-05-08 01:53:33
296,296,Teguh Setiawan,3302031105970296,LAKI_LAKI,1997-05-11,86,2026-05-08 01:53:33,2026-05-08 01:53:33
297,297,Dewi Kurniawan,3302036609820297,PEREMPUAN,1982-09-26,233,2026-05-08 01:53:33,2026-05-08 01:53:33
298,298,Rina Prasetyo,3302035609100298,PEREMPUAN,2010-09-16,182,2026-05-08 01:53:33,2026-05-08 01:53:33
299,299,Joko Ramadhan,3302030204940299,LAKI_LAKI,1994-04-02,153,2026-05-08 01:53:33,2026-05-08 01:53:33
300,300,Dewi Utami,3302037107770300,PEREMPUAN,1977-07-31,211,2026-05-08 01:53:33,2026-05-08 01:53:33
301,301,Siti Purnomo,3302035006140301,PEREMPUAN,2014-06-10,153,2026-05-08 01:53:33,2026-05-08 01:53:33
302,302,Ayu Setiawan,3302036612730302,PEREMPUAN,1973-12-26,152,2026-05-08 01:53:33,2026-05-08 01:53:33
303,303,Teguh Santoso,3302030309080303,LAKI_LAKI,2008-09-03,224,2026-05-08 01:53:33,2026-05-08 01:53:33
304,304,Tri Handayani,3302036210720304,PEREMPUAN,1972-10-22,61,2026-05-08 01:53:33,2026-05-08 01:53:33
305,305,Rahayu Setiawan,3302036107930305,PEREMPUAN,1993-07-21,248,2026-05-08 01:53:33,2026-05-08 01:53:33
306,306,Galih Suryanto,3302030308000306,LAKI_LAKI,2000-08-03,164,2026-05-08 01:53:33,2026-05-08 01:53:33
307,307,Teguh Purnomo,3302031910790307,LAKI_LAKI,1979-10-19,239,2026-05-08 01:53:33,2026-05-08 01:53:33
308,308,Retno Suryanto,3302036312170308,PEREMPUAN,2017-12-23,201,2026-05-08 01:53:33,2026-05-08 01:53:33
309,309,Maya Wijaya,3302034108840309,PEREMPUAN,1984-08-01,245,2026-05-08 01:53:33,2026-05-08 01:53:33
310,310,Ahmad Utami,3302033110810310,LAKI_LAKI,1981-10-31,229,2026-05-08 01:53:33,2026-05-08 01:53:33
311,311,Ayu Permadi,3302034309770311,PEREMPUAN,1977-09-03,130,2026-05-08 01:53:33,2026-05-08 01:53:33
312,312,Maya Santoso,3302036703210312,PEREMPUAN,2021-03-27,212,2026-05-08 01:53:33,2026-05-08 01:53:33
313,313,Putri Utami,3302035406020313,PEREMPUAN,2002-06-14,222,2026-05-08 01:53:33,2026-05-08 01:53:33
314,314,Bayu Ramadhan,3302032502810314,LAKI_LAKI,1981-02-25,224,2026-05-08 01:53:33,2026-05-08 01:53:33
315,315,Anisa Wijaya,3302036409930315,PEREMPUAN,1993-09-24,173,2026-05-08 01:53:33,2026-05-08 01:53:33
316,316,Ahmad Wijaya,3302031906090316,LAKI_LAKI,2009-06-19,64,2026-05-08 01:53:33,2026-05-08 01:53:33
317,317,Tri Setiawan,3302037001130317,PEREMPUAN,2013-01-30,159,2026-05-08 01:53:33,2026-05-08 01:53:33
318,318,Dwi Utami,3302033012210318,LAKI_LAKI,2021-12-30,211,2026-05-08 01:53:33,2026-05-08 01:53:33
319,319,Retno Hidayat,3302037009750319,PEREMPUAN,1975-09-30,121,2026-05-08 01:53:33,2026-05-08 01:53:33
320,320,Kartika Nugroho,3302035404930320,PEREMPUAN,1993-04-14,113,2026-05-08 01:53:33,2026-05-08 01:53:33
321,321,Galih Santoso,3302030703830321,LAKI_LAKI,1983-03-07,114,2026-05-08 01:53:33,2026-05-08 01:53:33
322,322,Agus Cahyono,3302031506730322,LAKI_LAKI,1973-06-15,167,2026-05-08 01:53:33,2026-05-08 01:53:33
323,323,Tri Kurniawan,3302034610730323,PEREMPUAN,1973-10-06,70,2026-05-08 01:53:33,2026-05-08 01:53:33
324,324,Siti Handayani,3302034402930324,PEREMPUAN,1993-02-04,193,2026-05-08 01:53:33,2026-05-08 01:53:33
325,325,Hendra Handayani,3302031811230325,LAKI_LAKI,2023-11-18,82,2026-05-08 01:53:33,2026-05-08 01:53:33
326,326,Dimas Wibowo,3302032506150326,LAKI_LAKI,2015-06-25,185,2026-05-08 01:53:33,2026-05-08 01:53:33
327,327,Rizky Lestari,3302030604910327,LAKI_LAKI,1991-04-06,201,2026-05-08 01:53:33,2026-05-08 01:53:33
328,328,Sri Suryanto,3302036704070328,PEREMPUAN,2007-04-27,127,2026-05-08 01:53:33,2026-05-08 01:53:33
329,329,Yoga Maulana,3302032003720329,LAKI_LAKI,1972-03-20,147,2026-05-08 01:53:33,2026-05-08 01:53:33
330,330,Indah Susanto,3302035308060330,PEREMPUAN,2006-08-13,130,2026-05-08 01:53:33,2026-05-08 01:53:33
331,331,Arif Santoso,3302032005840331,LAKI_LAKI,1984-05-20,129,2026-05-08 01:53:33,2026-05-08 01:53:33
332,332,Ahmad Wibowo,3302031601230332,LAKI_LAKI,2023-01-16,210,2026-05-08 01:53:33,2026-05-08 01:53:33
333,333,Prasetyo Cahyono,3302030202980333,LAKI_LAKI,1998-02-02,203,2026-05-08 01:53:33,2026-05-08 01:53:33
334,334,Maya Ramadhan,3302035104890334,PEREMPUAN,1989-04-11,63,2026-05-08 01:53:33,2026-05-08 01:53:33
335,335,Dwi Saputra,3302031003040335,LAKI_LAKI,2004-03-10,112,2026-05-08 01:53:33,2026-05-08 01:53:33
336,336,Rina Cahyono,3302034905180336,PEREMPUAN,2018-05-09,68,2026-05-08 01:53:33,2026-05-08 01:53:33
337,337,Ningsih Wijaya,3302035901170337,PEREMPUAN,2017-01-19,136,2026-05-08 01:53:33,2026-05-08 01:53:33
338,338,Rahayu Wati,3302034107870338,PEREMPUAN,1987-07-01,117,2026-05-08 01:53:33,2026-05-08 01:53:33
339,339,Indah Kurniawan,3302036310910339,PEREMPUAN,1991-10-23,171,2026-05-08 01:53:33,2026-05-08 01:53:33
340,340,Ayu Wijaya,3302034905800340,PEREMPUAN,1980-05-09,242,2026-05-08 01:53:33,2026-05-08 01:53:33
341,341,Sri Handayani,3302036006020341,PEREMPUAN,2002-06-20,198,2026-05-08 01:53:33,2026-05-08 01:53:33
342,342,Rangga Maulana,3302030307020342,LAKI_LAKI,2002-07-03,113,2026-05-08 01:53:33,2026-05-08 01:53:33
343,343,Ayu Ramadhan,3302037007070343,PEREMPUAN,2007-07-30,87,2026-05-08 01:53:33,2026-05-08 01:53:33
344,344,Andi Nugroho,3302032707060344,LAKI_LAKI,2006-07-27,210,2026-05-08 01:53:33,2026-05-08 01:53:33
345,345,Lestari Lestari,3302036709950345,PEREMPUAN,1995-09-27,85,2026-05-08 01:53:33,2026-05-08 01:53:33
346,346,Wahyu Cahyono,3302032508060346,LAKI_LAKI,2006-08-25,92,2026-05-08 01:53:33,2026-05-08 01:53:33
347,347,Anisa Wijaya,3302035010870347,PEREMPUAN,1987-10-10,58,2026-05-08 01:53:33,2026-05-08 01:53:33
348,348,Wahyu Utami,3302030211800348,LAKI_LAKI,1980-11-02,250,2026-05-08 01:53:33,2026-05-08 01:53:33
349,349,Fitri Santoso,3302036301790349,PEREMPUAN,1979-01-23,165,2026-05-08 01:53:33,2026-05-08 01:53:33
350,350,Dwi Nugroho,3302032312840350,LAKI_LAKI,1984-12-23,186,2026-05-08 01:53:33,2026-05-08 01:53:33
351,351,Indah Nugroho,3302036211070351,PEREMPUAN,2007-11-22,157,2026-05-08 01:53:33,2026-05-08 01:53:33
352,352,Eko Lestari,3302032704960352,LAKI_LAKI,1996-04-27,141,2026-05-08 01:53:33,2026-05-08 01:53:33
353,353,Dwi Handayani,3302032201740353,LAKI_LAKI,1974-01-22,169,2026-05-08 01:53:33,2026-05-08 01:53:33
354,354,Ratna Wati,3302034805100354,PEREMPUAN,2010-05-08,248,2026-05-08 01:53:33,2026-05-08 01:53:33
355,355,Anisa Ramadhan,3302036801820355,PEREMPUAN,1982-01-28,185,2026-05-08 01:53:33,2026-05-08 01:53:33
356,356,Ahmad Ramadhan,3302033008830356,LAKI_LAKI,1983-08-30,206,2026-05-08 01:53:33,2026-05-08 01:53:33
357,357,Maya Lestari,3302034909100357,PEREMPUAN,2010-09-09,167,2026-05-08 01:53:33,2026-05-08 01:53:33
358,358,Andi Utami,3302032108150358,LAKI_LAKI,2015-08-21,79,2026-05-08 01:53:33,2026-05-08 01:53:33
359,359,Rangga Lestari,3302030409960359,LAKI_LAKI,1996-09-04,67,2026-05-08 01:53:33,2026-05-08 01:53:33
360,360,Lestari Purnomo,3302034508950360,PEREMPUAN,1995-08-05,136,2026-05-08 01:53:33,2026-05-08 01:53:33
361,361,Budi Setiawan,3302030611820361,LAKI_LAKI,1982-11-06,165,2026-05-08 01:53:33,2026-05-08 01:53:33
362,362,Intan Lestari,3302034708210362,PEREMPUAN,2021-08-07,80,2026-05-08 01:53:33,2026-05-08 01:53:33
363,363,Anisa Wibowo,3302036107950363,PEREMPUAN,1995-07-21,128,2026-05-08 01:53:33,2026-05-08 01:53:33
364,364,Retno Kurniawan,3302036908130364,PEREMPUAN,2013-08-29,98,2026-05-08 01:53:33,2026-05-08 01:53:33
365,365,Intan Wibowo,3302035004930365,PEREMPUAN,1993-04-10,114,2026-05-08 01:53:33,2026-05-08 01:53:33
366,366,Rina Setiawan,3302036608820366,PEREMPUAN,1982-08-26,196,2026-05-08 01:53:33,2026-05-08 01:53:33
367,367,Galih Santoso,3302031506720367,LAKI_LAKI,1972-06-15,193,2026-05-08 01:53:33,2026-05-08 01:53:33
368,368,Rangga Prasetyo,3302030708700368,LAKI_LAKI,1970-08-07,149,2026-05-08 01:53:33,2026-05-08 01:53:33
369,369,Andi Suryanto,3302031504950369,LAKI_LAKI,1995-04-15,242,2026-05-08 01:53:33,2026-05-08 01:53:33
370,370,Fitri Wijaya,3302036409160370,PEREMPUAN,2016-09-24,130,2026-05-08 01:53:33,2026-05-08 01:53:33
371,371,Dimas Suryanto,3302030510800371,LAKI_LAKI,1980-10-05,181,2026-05-08 01:53:33,2026-05-08 01:53:33
372,372,Fitri Utami,3302035710770372,PEREMPUAN,1977-10-17,242,2026-05-08 01:53:33,2026-05-08 01:53:33
373,373,Dwi Kurniawan,3302032509010373,LAKI_LAKI,2001-09-25,241,2026-05-08 01:53:33,2026-05-08 01:53:33
374,374,Agus Cahyono,3302030705990374,LAKI_LAKI,1999-05-07,140,2026-05-08 01:53:33,2026-05-08 01:53:33
375,375,Ningsih Saputra,3302034709100375,PEREMPUAN,2010-09-07,235,2026-05-08 01:53:33,2026-05-08 01:53:33
376,376,Ratna Wibowo,3302035006730376,PEREMPUAN,1973-06-10,235,2026-05-08 01:53:33,2026-05-08 01:53:33
377,377,Tri Santoso,3302037001870377,PEREMPUAN,1987-01-30,217,2026-05-08 01:53:33,2026-05-08 01:53:33
378,378,Fajar Ramadhan,3302032401920378,LAKI_LAKI,1992-01-24,151,2026-05-08 01:53:33,2026-05-08 01:53:33
379,379,Joko Susanto,3302032207870379,LAKI_LAKI,1987-07-22,93,2026-05-08 01:53:33,2026-05-08 01:53:33
380,380,Kartika Wati,3302035510860380,PEREMPUAN,1986-10-15,88,2026-05-08 01:53:33,2026-05-08 01:53:33
381,381,Prasetyo Setiawan,3302031612770381,LAKI_LAKI,1977-12-16,55,2026-05-08 01:53:33,2026-05-08 01:53:33
382,382,Kartika Permadi,3302035401760382,PEREMPUAN,1976-01-14,211,2026-05-08 01:53:33,2026-05-08 01:53:33
383,383,Budi Suryanto,3302032412850383,LAKI_LAKI,1985-12-24,231,2026-05-08 01:53:33,2026-05-08 01:53:33
384,384,Rahayu Kurniawan,3302035302040384,PEREMPUAN,2004-02-13,218,2026-05-08 01:53:33,2026-05-08 01:53:33
385,385,Ningsih Hidayat,3302035106130385,PEREMPUAN,2013-06-11,131,2026-05-08 01:53:33,2026-05-08 01:53:33
386,386,Rangga Susanto,3302031703960386,LAKI_LAKI,1996-03-17,216,2026-05-08 01:53:33,2026-05-08 01:53:33
387,387,Indah Permadi,3302036108230387,PEREMPUAN,2023-08-21,178,2026-05-08 01:53:33,2026-05-08 01:53:33
388,388,Ayu Wibowo,3302037008780388,PEREMPUAN,1978-08-30,248,2026-05-08 01:53:33,2026-05-08 01:53:33
389,389,Retno Lestari,3302036408070389,PEREMPUAN,2007-08-24,118,2026-05-08 01:53:33,2026-05-08 01:53:33
390,390,Anisa Wijaya,3302036305800390,PEREMPUAN,1980-05-23,136,2026-05-08 01:53:33,2026-05-08 01:53:33
391,391,Bagus Nugroho,3302030803010391,LAKI_LAKI,2001-03-08,178,2026-05-08 01:53:33,2026-05-08 01:53:33
392,392,Ratna Kurniawan,3302034412230392,PEREMPUAN,2023-12-04,62,2026-05-08 01:53:33,2026-05-08 01:53:33
393,393,Ningsih Setiawan,3302035401940393,PEREMPUAN,1994-01-14,159,2026-05-08 01:53:33,2026-05-08 01:53:33
394,394,Yoga Utami,3302031106200394,LAKI_LAKI,2020-06-11,227,2026-05-08 01:53:33,2026-05-08 01:53:33
395,395,Maya Wijaya,3302036311060395,PEREMPUAN,2006-11-23,163,2026-05-08 01:53:33,2026-05-08 01:53:33
396,396,Dewi Utami,3302036205930396,PEREMPUAN,1993-05-22,179,2026-05-08 01:53:33,2026-05-08 01:53:33
397,397,Budi Wati,3302032706000397,LAKI_LAKI,2000-06-27,169,2026-05-08 01:53:33,2026-05-08 01:53:33
398,398,Rahayu Hidayat,3302034811890398,PEREMPUAN,1989-11-08,192,2026-05-08 01:53:33,2026-05-08 01:53:33
399,399,Galih Maulana,3302032411790399,LAKI_LAKI,1979-11-24,139,2026-05-08 01:53:33,2026-05-08 01:53:33
400,400,Teguh Prasetyo,3302031004240400,LAKI_LAKI,2024-04-10,239,2026-05-08 01:53:33,2026-05-08 01:53:33
401,401,Dwi Lestari,3302030801040401,LAKI_LAKI,2004-01-08,145,2026-05-08 01:53:33,2026-05-08 01:53:33
402,402,Prasetyo Setiawan,3302030106740402,LAKI_LAKI,1974-06-01,147,2026-05-08 01:53:33,2026-05-08 01:53:33
403,403,Teguh Purnomo,3302030102840403,LAKI_LAKI,1984-02-01,238,2026-05-08 01:53:33,2026-05-08 01:53:33
404,404,Agus Handayani,3302031301960404,LAKI_LAKI,1996-01-13,139,2026-05-08 01:53:33,2026-05-08 01:53:33
405,405,Tri Kurniawan,3302034605890405,PEREMPUAN,1989-05-06,58,2026-05-08 01:53:33,2026-05-08 01:53:33
406,406,Prasetyo Wibowo,3302031910710406,LAKI_LAKI,1971-10-19,183,2026-05-08 01:53:33,2026-05-08 01:53:33
407,407,Dewi Hidayat,3302034307130407,PEREMPUAN,2013-07-03,127,2026-05-08 01:53:33,2026-05-08 01:53:33
408,408,Ayu Kurniawan,3302034503720408,PEREMPUAN,1972-03-05,63,2026-05-08 01:53:33,2026-05-08 01:53:33
409,409,Maya Purnomo,3302034302810409,PEREMPUAN,1981-02-03,88,2026-05-08 01:53:33,2026-05-08 01:53:33
410,410,Sri Saputra,3302035408770410,PEREMPUAN,1977-08-14,184,2026-05-08 01:53:33,2026-05-08 01:53:33
411,411,Siti Permadi,3302036310710411,PEREMPUAN,1971-10-23,209,2026-05-08 01:53:33,2026-05-08 01:53:33
412,412,Andi Purnomo,3302032907780412,LAKI_LAKI,1978-07-29,104,2026-05-08 01:53:33,2026-05-08 01:53:33
413,413,Ratna Cahyono,3302035601990413,PEREMPUAN,1999-01-16,245,2026-05-08 01:53:33,2026-05-08 01:53:33
414,414,Joko Wijaya,3302030802970414,LAKI_LAKI,1997-02-08,106,2026-05-08 01:53:33,2026-05-08 01:53:33
415,415,Andi Susanto,3302031609930415,LAKI_LAKI,1993-09-16,151,2026-05-08 01:53:33,2026-05-08 01:53:33
416,416,Sri Kurniawan,3302035407080416,PEREMPUAN,2008-07-14,159,2026-05-08 01:53:33,2026-05-08 01:53:33
417,417,Wulan Permadi,3302035305130417,PEREMPUAN,2013-05-13,184,2026-05-08 01:53:33,2026-05-08 01:53:33
418,418,Ahmad Susanto,3302032204040418,LAKI_LAKI,2004-04-22,241,2026-05-08 01:53:33,2026-05-08 01:53:33
419,419,Tri Wibowo,3302035006030419,PEREMPUAN,2003-06-10,170,2026-05-08 01:53:33,2026-05-08 01:53:33
420,420,Ahmad Purnomo,3302030411210420,LAKI_LAKI,2021-11-04,114,2026-05-08 01:53:33,2026-05-08 01:53:33
421,421,Kartika Ramadhan,3302034703030421,PEREMPUAN,2003-03-07,82,2026-05-08 01:53:33,2026-05-08 01:53:33
422,422,Fitri Saputra,3302036910990422,PEREMPUAN,1999-10-29,79,2026-05-08 01:53:33,2026-05-08 01:53:33
423,423,Rangga Ramadhan,3302031908880423,LAKI_LAKI,1988-08-19,118,2026-05-08 01:53:33,2026-05-08 01:53:33
424,424,Bagus Maulana,3302030609820424,LAKI_LAKI,1982-09-06,176,2026-05-08 01:53:33,2026-05-08 01:53:33
425,425,Rangga Utami,3302031604750425,LAKI_LAKI,1975-04-16,160,2026-05-08 01:53:33,2026-05-08 01:53:33
426,426,Fitri Santoso,3302036404000426,PEREMPUAN,2000-04-24,137,2026-05-08 01:53:33,2026-05-08 01:53:33
427,427,Putri Setiawan,3302034207700427,PEREMPUAN,1970-07-02,248,2026-05-08 01:53:33,2026-05-08 01:53:33
428,428,Kartika Lestari,3302035212180428,PEREMPUAN,2018-12-12,221,2026-05-08 01:53:33,2026-05-08 01:53:33
