id_user;email;password;no_hp;status_verifikasi;nama;nik;jenis_kelamin;tanggal_lahir;id_lokasi;id_pendidikan;id_pekerjaan;id_pendapatan;jumlah_tanggungan;created_at;updated_at
132;almira.gunawan458@gmail.com;123456;87915786603;1;Almira Gunawan;6884602367946290;Laki-laki;1998-08-05;13;3;8;2;0;2026-05-20 08:22:18.394883;2026-05-20 08:22:18.394883
133;hamima.laksita871@gmail.com;123456;86820552102;1;Hamima Laksita;0197335570028939;Laki-laki;2001-01-30;5;4;10;1;3;2026-05-20 08:22:18.394883;2026-05-20 08:22:18.394883
134;ian.hasanah589@gmail.com;123456;80155531525;1;Ian Hasanah;7243423768842370;Perempuan;1978-04-04;12;4;6;2;2;2026-05-20 08:22:18.394883;2026-05-20 08:22:18.394883
135;dr..narji.wijaya,.s.pt718@gmail.com;123456;88206809438;1;Dr. Narji Wijaya, S.Pt;2969417822261200;Laki-laki;2000-03-16;11;8;10;1;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
136;aditya.tarihoran869@gmail.com;123456;84649884992;1;Aditya Tarihoran;2507455361964600;Laki-laki;2005-11-20;10;2;6;2;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
137;ida.permata192@gmail.com;123456;85246342738;1;Ida Permata;2115202243191810;Perempuan;2006-12-23;15;9;9;3;2;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
138;dewi.adriansyah308@gmail.com;123456;82800122807;1;Dewi Adriansyah;2358343665659230;Perempuan;2003-12-20;13;8;2;2;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
139;dr..wage.wijaya,.s.ked475@gmail.com;123456;86118365801;1;Dr. Wage Wijaya, S.Ked;2322624835941080;Perempuan;2002-04-14;12;2;4;1;3;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
140;maryanto.thamrin98@gmail.com;123456;80850370216;1;Maryanto Thamrin;8322618068349520;Laki-laki;1991-06-22;12;9;3;3;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
141;drs..mila.sitorus647@gmail.com;123456;87846594203;1;Drs. Mila Sitorus;4105712564727760;Perempuan;2002-10-04;9;6;4;2;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
142;r.m..imam.fujiati405@gmail.com;123456;82768206576;1;R.M. Imam Fujiati;6265210114474320;Perempuan;2003-06-30;1;3;2;2;2;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
143;ir..anastasia.ardianto,.m.m.733@gmail.com;123456;84000247436;1;Ir. Anastasia Ardianto, M.M.;0071235182309739;Laki-laki;1981-05-28;4;1;4;2;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
144;satya.purnawati,.m.ti.534@gmail.com;123456;86239917751;1;Satya Purnawati, M.TI.;4230692407532960;Laki-laki;2001-06-09;12;10;3;2;0;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
145;perkasa.nurdiyanti162@gmail.com;123456;84639703151;1;Perkasa Nurdiyanti;4356387037207550;Laki-laki;2004-03-31;10;3;9;2;2;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
146;teguh.farida282@gmail.com;123456;88581548547;1;Teguh Farida;5786363098167120;Perempuan;2001-06-05;6;2;2;3;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
147;luis.maheswara45@gmail.com;123456;88182405865;1;Luis Maheswara;7236092480805940;Laki-laki;1985-08-29;12;1;10;2;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
148;lasmono.firmansyah752@gmail.com;123456;80399075152;1;Lasmono Firmansyah;6174163468114320;Laki-laki;1989-07-07;8;6;6;3;2;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
149;yessi.maryati423@gmail.com;123456;87476527929;1;Yessi Maryati;4379559332808620;Perempuan;1987-11-17;9;10;10;1;0;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
150;lukman.maulana,.m.farm472@gmail.com;123456;83135280397;1;Lukman Maulana, M.Farm;7718659537500740;Laki-laki;1977-06-10;7;2;4;3;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
151;ir..jane.nasyiah,.s.sos650@gmail.com;123456;87330515207;1;Ir. Jane Nasyiah, S.Sos;3455223105030570;Laki-laki;1993-08-30;3;8;9;1;3;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
152;hilda.sudiati668@gmail.com;123456;85595224651;1;Hilda Sudiati;4313671388649260;Perempuan;1990-01-30;12;2;2;3;0;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
153;rina.maheswara972@gmail.com;123456;86182383437;1;Rina Maheswara;2575696639520260;Laki-laki;1998-08-31;8;1;2;2;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
154;kasiyah.sihotang679@gmail.com;123456;88680862390;1;Kasiyah Sihotang;3851549025331340;Perempuan;2007-02-14;4;9;5;1;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
155;perkasa.hasanah900@gmail.com;123456;83999923317;1;Perkasa Hasanah;5686454364165620;Perempuan;2000-08-03;12;9;3;2;1;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
156;jasmin.tampubolon326@gmail.com;123456;80571810399;1;Jasmin Tampubolon;3786711109666520;Laki-laki;1993-09-05;2;8;3;3;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
157;ifa.ramadan,.s.kom730@gmail.com;123456;86134124999;1;Ifa Ramadan, S.Kom;2622194668847690;Perempuan;1986-12-17;7;10;10;3;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
158;puti.waskita534@gmail.com;123456;81488259037;1;Puti Waskita;9148721296946050;Laki-laki;1991-10-09;10;9;3;2;3;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
159;keisha.padmasari462@gmail.com;123456;80488803671;1;Keisha Padmasari;7076077961501390;Perempuan;1979-11-30;3;3;3;3;0;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
160;kh..elon.gunawan316@gmail.com;123456;83746112624;1;KH. Elon Gunawan;8508254406256580;Perempuan;1986-08-03;3;1;6;1;1;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
161;rahman.saefullah684@gmail.com;123456;85630191266;1;Rahman Saefullah;5597307388780420;Laki-laki;1980-10-13;6;9;7;3;1;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
162;prakosa.latupono627@gmail.com;123456;80595076774;1;Prakosa Latupono;8256964748822110;Laki-laki;1984-04-14;13;2;4;3;3;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
163;natalia.utami47@gmail.com;123456;83560227353;1;Natalia Utami;0637601336976468;Perempuan;1984-08-14;9;6;8;2;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
164;padma.haryanto,.m.pd856@gmail.com;123456;85565053970;1;Padma Haryanto, M.Pd;1833516117387210;Laki-laki;2006-09-04;6;8;5;1;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
165;h..bancar.laksmiwati180@gmail.com;123456;81779404519;1;H. Bancar Laksmiwati;7571889617475100;Perempuan;1991-05-03;10;2;6;2;0;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
166;drg..ibun.najmudin534@gmail.com;123456;87707622257;1;drg. Ibun Najmudin;6211951552985140;Laki-laki;1998-10-19;9;8;1;1;0;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
167;nyana.nuraini925@gmail.com;123456;86104155866;1;Nyana Nuraini;3876597418944670;Perempuan;1982-12-02;4;4;3;3;2;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
168;genta.siregar,.m.ti.402@gmail.com;123456;81938340148;1;Genta Siregar, M.TI.;2355471503452210;Perempuan;2004-03-25;2;6;4;3;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
169;chandra.kuswandari804@gmail.com;123456;89536167781;1;Chandra Kuswandari;5304345658360210;Perempuan;1981-12-13;13;1;3;3;1;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
170;cakrabirawa.maheswara,.m.m.545@gmail.com;123456;82642827699;1;Cakrabirawa Maheswara, M.M.;7995658809905910;Perempuan;1976-06-02;1;4;7;3;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
171;kasiyah.nashiruddin641@gmail.com;123456;83335641398;1;Kasiyah Nashiruddin;1961007449064480;Perempuan;2002-06-06;7;10;3;2;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
172;balijan.pradana566@gmail.com;123456;88324047729;1;Balijan Pradana;5004359075872560;Perempuan;1986-01-01;4;8;2;3;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
173;tgk..hamima.mardhiyah,.m.pd628@gmail.com;123456;80374547497;1;Tgk. Hamima Mardhiyah, M.Pd;2097750410986200;Perempuan;1986-02-24;14;5;5;1;4;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
174;h..danuja.sitorus282@gmail.com;123456;88011514827;1;H. Danuja Sitorus;4783019149724630;Perempuan;2001-05-22;6;1;5;1;0;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
175;gatra.pranowo,.s.e.476@gmail.com;123456;83377537418;1;Gatra Pranowo, S.E.;0946960969498320;Laki-laki;2000-07-24;11;10;7;2;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
176;sabrina.halimah752@gmail.com;123456;86756930004;1;Sabrina Halimah;5637206058251910;Laki-laki;1982-05-11;7;10;3;1;5;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
177;damar.safitri,.s.gz260@gmail.com;123456;82604976672;1;Damar Safitri, S.Gz;7203928109236150;Laki-laki;2005-03-21;10;2;8;3;2;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
178;mahesa.budiyanto36@gmail.com;123456;80524816962;1;Mahesa Budiyanto;7955944877509840;Laki-laki;2005-08-21;15;6;6;3;2;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
179;karya.habibi57@gmail.com;123456;86905904761;1;Karya Habibi;0316863067117540;Perempuan;1999-09-18;9;5;8;3;3;2026-05-20 08:22:18.396888;2026-05-20 08:22:18.396888
180;laksana.susanti38@gmail.com;123456;83374265985;1;Laksana Susanti;7207409626069810;Laki-laki;1990-11-16;14;10;2;1;0;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
181;ade.sinaga610@gmail.com;123456;87284896395;1;Ade Sinaga;1877531146549010;Perempuan;2003-10-05;10;7;3;1;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
182;rahmi.damanik,.s.e.7@gmail.com;123456;80975267411;1;Rahmi Damanik, S.E.;2421657608345200;Laki-laki;1996-11-13;10;6;9;3;1;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
183;vega.permadi,.s.e.i789@gmail.com;123456;86201189419;1;Vega Permadi, S.E.I;0322684105105024;Perempuan;1994-05-12;10;6;7;1;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
184;dr..darmana.januar,.s.i.kom236@gmail.com;123456;87307832448;1;Dr. Darmana Januar, S.I.Kom;1943176921601840;Perempuan;2001-09-13;6;4;5;3;1;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
185;tania.prakasa592@gmail.com;123456;89808495827;1;Tania Prakasa;7235851509047050;Laki-laki;1976-06-05;13;2;8;2;1;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
186;sutan.darmana.mahendra572@gmail.com;123456;87642329061;1;Sutan Darmana Mahendra;4559417186706360;Laki-laki;1991-03-15;5;7;5;3;4;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
187;dacin.irawan807@gmail.com;123456;86639593034;1;Dacin Irawan;0367571356778777;Laki-laki;1986-04-22;6;6;5;3;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
188;raisa.waskita,.m.ti.284@gmail.com;123456;80345845884;1;Raisa Waskita, M.TI.;3669818031901110;Perempuan;1984-09-17;4;9;1;2;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
189;prayitna.hardiansyah486@gmail.com;123456;83462082964;1;Prayitna Hardiansyah;3635684317124970;Laki-laki;2006-09-11;6;5;8;1;4;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
190;najib.marpaung729@gmail.com;123456;85117971195;1;Najib Marpaung;4327691495109800;Laki-laki;1978-02-13;3;1;9;3;2;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
191;tgk..ika.winarno486@gmail.com;123456;88979677931;1;Tgk. Ika Winarno;4061062336157710;Perempuan;1976-11-29;14;8;2;3;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
192;drg..ina.nababan,.m.m.503@gmail.com;123456;83699318332;1;drg. Ina Nababan, M.M.;3980749828948150;Laki-laki;1978-07-23;4;5;8;3;2;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
193;t..yosef.kuswoyo956@gmail.com;123456;89704945771;1;T. Yosef Kuswoyo;1350883540029850;Laki-laki;1981-04-19;15;5;7;1;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
194;jagaraga.mardhiyah,.m.pd30@gmail.com;123456;81290755864;1;Jagaraga Mardhiyah, M.Pd;6155810381124930;Laki-laki;1984-12-21;9;2;9;1;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
195;karna.winarsih784@gmail.com;123456;80758863660;1;Karna Winarsih;5805343911218680;Laki-laki;1996-10-26;9;9;2;2;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
196;farah.pratiwi120@gmail.com;123456;88943388573;1;Farah Pratiwi;7082812110670770;Laki-laki;1979-05-07;2;1;9;3;0;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
197;amalia.riyanti122@gmail.com;123456;89030016526;1;Amalia Riyanti;0172538765087579;Perempuan;2000-06-27;3;9;1;3;0;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
198;paiman.sitorus,.s.e.943@gmail.com;123456;85735491332;1;Paiman Sitorus, S.E.;2191117750312640;Laki-laki;1993-11-30;8;4;9;2;2;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
199;ir..najwa.iswahyudi,.m.farm194@gmail.com;123456;88889306635;1;Ir. Najwa Iswahyudi, M.Farm;6136978131284240;Perempuan;2004-03-28;13;10;10;2;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
200;muni.mansur365@gmail.com;123456;84644271246;1;Muni Mansur;1000693616007770;Perempuan;1980-05-15;11;8;8;3;2;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
201;drg..farhunnisa.sinaga829@gmail.com;123456;88590493334;1;drg. Farhunnisa Sinaga;0583741741666548;Perempuan;1989-02-06;9;1;7;2;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
202;dimas.simbolon632@gmail.com;123456;86720513857;1;Dimas Simbolon;6349402230681150;Perempuan;1978-04-19;11;7;10;3;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
203;gina.pratama21@gmail.com;123456;86593358163;1;Gina Pratama;5736344878520940;Perempuan;1987-07-18;12;2;10;1;4;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
204;jagaraga.pranowo280@gmail.com;123456;80842763845;1;Jagaraga Pranowo;2464710785297490;Perempuan;2006-12-22;10;7;10;3;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
205;cakrabirawa.suryatmi535@gmail.com;123456;82427784896;1;Cakrabirawa Suryatmi;8221622107349490;Laki-laki;1981-02-04;5;3;1;2;2;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
206;farhunnisa.widodo660@gmail.com;123456;88940806894;1;Farhunnisa Widodo;3609711795899280;Laki-laki;1976-06-27;2;6;6;3;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
207;eman.handayani826@gmail.com;123456;87241194254;1;Eman Handayani;3934698937809690;Perempuan;1994-10-27;1;4;5;3;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
208;vero.hidayanto655@gmail.com;123456;89381883939;1;Vero Hidayanto;2082289687408890;Perempuan;1987-03-21;7;6;7;1;1;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
209;zelda.adriansyah519@gmail.com;123456;80475367614;1;Zelda Adriansyah;6023512776154950;Perempuan;1996-07-17;3;5;3;3;4;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
210;dr..paiman.farida,.m.kom.819@gmail.com;123456;82033385005;1;dr. Paiman Farida, M.Kom.;6204280661915060;Perempuan;1979-12-11;15;8;8;1;1;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
211;liman.firgantoro196@gmail.com;123456;89827342287;1;Liman Firgantoro;1170924256048930;Laki-laki;2005-05-20;7;7;10;2;0;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
212;ulva.uwais571@gmail.com;123456;80329999570;1;Ulva Uwais;2633395525981350;Laki-laki;1976-10-20;2;6;1;1;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
213;putri.nainggolan766@gmail.com;123456;83492895417;1;Putri Nainggolan;4959641014141840;Perempuan;1987-12-26;12;9;8;2;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
214;lanang.prasetyo867@gmail.com;123456;87132287856;1;Lanang Prasetyo;2907192403291390;Laki-laki;2007-10-25;6;3;1;1;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
215;rudi.suryatmi465@gmail.com;123456;86263064999;1;Rudi Suryatmi;7188277560227300;Perempuan;1994-09-08;7;7;5;3;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
216;nabila.wahyudin124@gmail.com;123456;82879963031;1;Nabila Wahyudin;4326043160596680;Laki-laki;1983-02-20;9;9;2;2;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
217;tgk..ibrani.anggraini,.m.m.82@gmail.com;123456;89411985200;1;Tgk. Ibrani Anggraini, M.M.;0140652205161130;Perempuan;1980-06-09;15;5;6;3;5;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
218;cakrajiya.nuraini776@gmail.com;123456;86629811768;1;Cakrajiya Nuraini;1501146896469370;Perempuan;1999-10-04;7;5;2;1;1;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
219;t..mulyono.budiman196@gmail.com;123456;81098266467;1;T. Mulyono Budiman;1344011794852580;Laki-laki;1991-10-06;1;2;7;2;3;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
220;sutan.cahyono.gunawan38@gmail.com;123456;84456684754;1;Sutan Cahyono Gunawan;3084449360213230;Perempuan;1977-09-21;6;10;8;1;2;2026-05-20 08:22:18.398893;2026-05-20 08:22:18.398893
221;sadina.pradipta983@gmail.com;123456;84963491260;1;Sadina Pradipta;4114794259326180;Perempuan;1991-01-11;13;2;6;2;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
222;prima.prasetya124@gmail.com;123456;85497775888;1;Prima Prasetya;6109797976815510;Laki-laki;1998-07-26;4;6;3;3;2;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
223;rafi.situmorang781@gmail.com;123456;85706318447;1;Rafi Situmorang;2835037361742840;Perempuan;1992-12-04;8;9;6;1;3;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
224;rachel.napitupulu,.s.farm789@gmail.com;123456;80890391076;1;Rachel Napitupulu, S.Farm;6906765246537900;Laki-laki;1992-12-06;9;10;3;3;3;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
225;tgk..rafi.waluyo,.s.sos660@gmail.com;123456;82576687413;1;Tgk. Rafi Waluyo, S.Sos;0377192055710752;Perempuan;1995-10-06;13;5;7;3;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
226;mulya.pudjiastuti862@gmail.com;123456;83630612749;1;Mulya Pudjiastuti;8958655327767520;Laki-laki;1977-05-10;10;4;6;2;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
227;vicky.prabowo729@gmail.com;123456;84404120645;1;Vicky Prabowo;7856969741544950;Laki-laki;1980-09-07;12;4;8;2;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
228;nadia.dongoran967@gmail.com;123456;85918132513;1;Nadia Dongoran;3201749321705000;Laki-laki;1997-05-19;5;10;8;2;3;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
229;jane.novitasari855@gmail.com;123456;87675444837;1;Jane Novitasari;6423598768757750;Perempuan;1995-05-07;9;2;4;3;4;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
230;bakda.utama981@gmail.com;123456;85148191072;1;Bakda Utama;7848640804483210;Laki-laki;1981-02-05;3;5;3;1;2;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
231;zelaya.kuswandari158@gmail.com;123456;83416300334;1;Zelaya Kuswandari;3381275473104440;Laki-laki;1976-11-29;4;1;5;3;4;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
232;nadia.latupono253@gmail.com;123456;87615485715;1;Nadia Latupono;1299508966109230;Laki-laki;2002-11-29;6;4;10;3;2;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
233;martaka.laksita166@gmail.com;123456;87533115246;1;Martaka Laksita;9363274293450660;Laki-laki;1994-06-20;8;1;1;3;1;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
234;septi.nainggolan,.s.farm570@gmail.com;123456;88775760086;1;Septi Nainggolan, S.Farm;6388317604942030;Perempuan;1994-08-17;6;4;2;3;5;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
235;malika.rahmawati828@gmail.com;123456;87243297218;1;Malika Rahmawati;3854565650102520;Perempuan;2002-04-07;13;5;4;3;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
236;ir..ella.andriani698@gmail.com;123456;85496909492;1;Ir. Ella Andriani;6437822440105080;Perempuan;1986-08-25;7;2;4;1;1;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
237;usyi.suryono319@gmail.com;123456;80604079824;1;Usyi Suryono;9885205404199390;Perempuan;1986-10-14;13;3;1;2;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
238;caraka.halim626@gmail.com;123456;86065230725;1;Caraka Halim;6037863974311510;Perempuan;1982-06-08;4;10;3;3;4;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
239;cakrawala.lazuardi364@gmail.com;123456;84742703497;1;Cakrawala Lazuardi;3871333056058840;Perempuan;1978-04-17;4;4;2;2;1;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
240;nadia.tampubolon712@gmail.com;123456;86468532318;1;Nadia Tampubolon;9496642478834800;Perempuan;1994-12-16;6;1;9;1;1;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
241;jarwi.habibi451@gmail.com;123456;81570011873;1;Jarwi Habibi;5108906371932870;Perempuan;2004-04-07;13;10;7;3;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
242;dimas.uyainah148@gmail.com;123456;88115634697;1;Dimas Uyainah;5821262155477760;Laki-laki;2000-07-18;7;9;6;2;4;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
243;dimas.marbun184@gmail.com;123456;83367424950;1;Dimas Marbun;2283385935104350;Perempuan;1985-06-05;10;6;7;2;3;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
244;panji.prakasa419@gmail.com;123456;83420420925;1;Panji Prakasa;5022135362778160;Perempuan;1988-08-10;14;9;5;1;2;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
245;kayun.wastuti843@gmail.com;123456;83998706998;1;Kayun Wastuti;2722554830849450;Perempuan;1999-07-01;1;6;3;3;1;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
246;r..hesti.winarsih,.s.e.i966@gmail.com;123456;87463247762;1;R. Hesti Winarsih, S.E.I;5501995795339030;Perempuan;1978-07-19;6;10;8;3;2;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
247;drs..ivan.winarno,.s.e.i176@gmail.com;123456;81506410922;1;Drs. Ivan Winarno, S.E.I;6005184115409810;Laki-laki;1978-08-24;7;8;3;3;4;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
248;vivi.suryono602@gmail.com;123456;82742948623;1;Vivi Suryono;5440069387388420;Perempuan;1984-03-23;7;8;7;3;1;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
249;radika.samosir403@gmail.com;123456;86081856079;1;Radika Samosir;9471375741200660;Laki-laki;1993-05-29;6;7;4;2;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
250;digdaya.mandasari,.m.m.257@gmail.com;123456;81937405291;1;Digdaya Mandasari, M.M.;8810125307613210;Laki-laki;1981-09-14;4;8;1;3;4;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
251;r..tri.oktaviani,.m.kom.400@gmail.com;123456;86450322910;1;R. Tri Oktaviani, M.Kom.;0086090867058366;Laki-laki;2001-01-16;15;9;7;2;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
252;tari.yuliarti219@gmail.com;123456;81306022626;1;Tari Yuliarti;0847497795203639;Laki-laki;1981-02-02;13;3;6;1;5;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
253;paramita.hidayanto872@gmail.com;123456;86009457570;1;Paramita Hidayanto;0712420142362794;Perempuan;1979-11-06;15;6;3;2;2;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
254;darmaji.anggriawan534@gmail.com;123456;87487273209;1;Darmaji Anggriawan;9862851604909910;Laki-laki;1992-08-03;9;4;4;3;0;2026-05-20 08:22:18.400908;2026-05-20 08:22:18.400908
